energy,smiles
-8.6,CN(C)C[C@H]1C(CNC(=O)NC2CCCCC2)=NNN1c1nncn1NCc1ccc(F)cc1
-7.2,C#CC[C@H]1C(CC)=NNN1Cc1ccccc1
-8.2,CC(=O)N1CCCC[C@H]1[C@H]1C(CN2CCCC2)=NNN1CC(=O)c1cccc(F)c1
-6.0,O=[N+]([O-])c1cc2c(cc1N1NN=C(CO)[C@@H]1CN1CCCC[C@H]1c1cccnc1)OCCO2
-7.3,CN(C)CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1c1cccc(/C=N/O)c1
-8.9,C[C@H]1C(C#C/C=C2/C=C[C@@]3(CCCO3)O2)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-6.7,COCC1=NNN(c2nncn2NCc2ccc(OC)cc2)[C@H]1c1ccccn1
-6.0,C#C[C@](C)(c1ccccc1)N1NN=C(CN(C)C)[C@@H]1C(C)(C)O
-7.3,CN(C)C([C@H]1C(c2ccccc2)=NNN1C[C@H]1COc2ccccc2O1)(N(C)C)N(C)C
-5.8,CCCC[C@H]1C(CCCO)=NNN1c1cccc2cccnc12
-6.4,COCC1=NNN(c2ccc(F)cc2F)[C@@H]1c1cccc(F)c1
-7.1,Cc1ccc(C(=O)CN2NN=C(COCCC#N)[C@H]2C[C@@H]2C[C@@H]3CC[C@H]2C3)cc1
-5.5,C#C[C@](C)(c1ccccc1)N1NN=C(CN(CC)CC)[C@@H]1[C@H](O)CCC
-8.0,CC#CC1=NCN(C)[C@H]1[C@@H]1C(C)=NNN1Cc1ccc(-n2cccn2)cc1
-6.0,COc1ccc(CNn2cnnc2N2NN=C(CCC3OCCO3)[C@H]2CCO)cc1
-7.9,C=CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1[C@@]1(O)C=CCCC1
-7.6,COc1ccc(COCCC2=NNN(CCCN3NN=C4C=CC=C[C@@H]43)[C@@H]2CO)cc1
-7.8,C[C@H]1C(CNC2CCCC2)=NNN1c1ccc(C(=O)NN)cc1
-6.4,CC[C@H](O)C#Cc1ccc(C#CC2=NNN(C3=CC=C4CC=CC=C4N3C)[C@@H]2C)s1
-5.8,C#C[C@@](C)(c1ccccc1)N1NN=C(C(=O)OC)[C@@H]1c1ccccc1C
-6.0,O=[N+]([O-])c1cc2c(cc1N1NN=C(c3ccccc3)[C@@H]1C(O)(C1CC1)C1CC1)OCCO2
-6.6,C[C@@H](O)C1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1C(F)(F)F
-7.2,C#C[C@](C)(c1ccccc1)N1NN=C(CON)[C@H]1c1cccc(F)c1
-7.1,C[C@@H](O)C1=NNN(Cc2ccccc2)[C@H]1c1ccc(F)cc1
-8.2,CC(=O)c1ccc([C@H]2C(c3ccccc3)=NNN2c2cccc3cccnc23)cc1
-7.3,Cc1ccc(CN2NN=C(CN(C)C)[C@@H]2[C@@]2(C)CCCC(C)(C)O2)cc1C
-7.6,CC(C)C(O)(C(C)C)[C@H]1C(CN2CCCC2)=NNN1C[C@H]1COc2ccccc2O1
-6.0,CCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1[C@@H](C)O
-5.6,C#C[C@](C)(c1ccccc1)N1NN=C(C(=C)C)[C@H]1C(C)(C)O
-6.4,C[C@@H](NC(=O)[C@H]1C(c2ccccc2)=NNN1c1ccc(F)cc1F)C(C)(C)C
-8.1,C[C@H](NC(=O)[C@H]1C(c2ccccc2)=NNN1CC(=O)c1cccc(F)c1)C(C)(C)C
-7.9,CCOc1ccc(CN2NN=C(CCO)[C@@H]2CN2CCCC[C@H]2c2cccnc2)cc1
-7.2,O=[N+]([O-])c1cc(N2NN=C(c3ccccc3)[C@@H]2[C@]2(O)Cc3ccccc32)ccc1F
-7.9,C[C@H]1C(COc2ccccc2)=NNN1c1ccc(F)cc1F
-6.1,CC(C)(O)[C@H]1C(c2ccnc3ccccc23)=NNN1c1ccc(F)cc1F
-7.2,C[C@H]1C(CN2C[C@H]2C#N)=NNN1c1nncn1NCc1ccc(F)cc1
-6.7,CCN(CC)CC1=NNN(c2cccc3ncccc23)[C@@H]1C
-6.5,COc1ccc(CNn2cnnc2N2NN=C(C(=O)O)[C@H]2c2cc(C)ccc2OC)cc1
-7.1,CC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1c1cccc(O)c1
-7.9,CCC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1[C@H](C)O
-6.5,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccoc2)[C@H]1C(=O)OC
-7.1,CC1=NNN(Cc2nnnn2-c2cccc([N+](=O)[O-])c2)[C@@H]1[C@@H](C)Oc1ccccc1
-8.3,CS(=O)(=O)Nc1cccc([C@H]2C(CN)=NNN2CC(=O)c2cccc(F)c2)c1
-5.5,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2[C@@H](C)CCC[C@H]2C)[C@@H]1[C@@H](C)O
-6.1,C#C[C@@](C)(c1ccccc1)N1NN=C(CN(C)C[C@@H](O)CN2CCOCC2)[C@@H]1C
-6.9,CC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1c1ccccc1C
-7.2,CCOc1ccc(CN2NN=C(C)[C@@H]2C2=C[C@@H](C)CCC2)cc1
-8.0,O=C1C[C@@H]2C=C([C@@H]3C(c4ccccc4)=NNN3c3nncn3NCc3ccc(F)cc3)C[C@H](C1)C2
-5.7,O=[N+]([O-])c1cc2c(cc1N1NN=C(CO)[C@H]1CO)OCCO2
-6.5,Cc1ccc(NC(N)=S)cc1N1NN=C(CNCCN(C)C)[C@H]1c1ccccc1
-6.8,CC(C)(C)[C@H]1C(CNC[C@H](O)c2ccccc2)=NNN1c1ccc(C(=O)NN)cc1
-7.4,CCC1(C2=NNN(C[C@H]3COc4ccccc4O3)[C@H]2C(=O)O)CC1
-7.0,CC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1C1(OC(N)=O)CCCCC1
-5.8,COc1ccc(CNn2cnnc2N2NN=C(C)[C@@H]2[C@@H]2O[C@@H](C)[C@@H](C)O2)cc1
-6.3,O=C(O)C1=NNN(c2cccc(CO)c2)[C@@H]1c1ccccc1[N+](=O)[O-]
-7.1,CC(C)(O)[C@H]1C(c2cncnc2)=NNN1c1ccc(C(=O)NN)cc1
-6.3,C[C@@H]1CCC[C@@H](C)N1CC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@H]1C(C)(C)O
-6.1,C#C[C@@](C)(c1ccccc1)N1NN=C(CN(C)[C@@H](C)CCC)[C@H]1C
-6.1,COc1ccc(CNn2cnnc2N2NN=C(C)[C@H]2C2(O)CCCCC2)cc1
-7.5,CCC1=NNN(c2ccc(CO)cc2)[C@@H]1[C@H](N)CC
-7.1,NNC(=O)c1ccc(N2NN=C(C3CC3)[C@@H]2c2ccccc2O)cc1
-6.9,CC[C@H]1C(C#CC(C)(C)N)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.0,CC[C@H](OC(C)=O)[C@@H]1C(CN2CCOCC2)=NNN1c1cccc2cccnc12
-7.7,OCc1ccc([C@@H]2C(CF)=NNN2CCc2ccc(-c3ncc[nH]3)cc2)cc1
-6.6,CCCCNCC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@H]1C
-7.6,CC1=CC(O)=C(C(=O)[C@H]2C(c3ccccc3)=NNN2c2cc3c(cc2[N+](=O)[O-])OCCO3)CC1
-7.5,CCC1=NNN(Cc2nnnn2-c2cccc([N+](=O)[O-])c2)[C@H]1c1ccc(C=O)cc1
-6.4,Oc1ccc(C2=NNN(c3ccc(F)cc3F)[C@H]2c2ccc(O)cc2)cc1
-8.4,C[C@H]1C(C#C/C=C2/C=C[C@@]3(CCCO3)O2)=NNN1c1ccc(C(=O)NN)cc1
-7.6,COc1ccc(CN(C)CC2=NNN(CCCN3NN=C4C=CC=C[C@@H]43)[C@H]2CN)cc1
-7.5,C=C(C)CC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1C(C)(C)O
-8.1,Cc1ccc(CN2NN=C(CN3CCOCC3)[C@H]2[C@@H](O)c2ccccc2)cc1C
-6.3,C=CC1=NNN(c2nncn2NCc2ccc(OC)cc2)[C@H]1C(C)(C)OC[C@@H]1CO1
-6.9,CC(C)(O)[C@@H]1C(c2cccc3ccccc23)=NNN1c1ccc(C(=O)NN)cc1
-5.3,CN(C)[C@H]1C(C#CC=O)=NNN1c1ccc(CO)cc1
-5.3,COc1ccc(CNn2cnnc2N2NN=C(CN3CC3)[C@H]2CCN)cc1
-5.7,C/C=C/C1=NNN(c2ccc(CO)cc2)[C@H]1c1ccco1
-6.8,CCCC1=NNN(Cc2ccc(OCC)cc2)[C@H]1[C@@H](N)C(=O)OC
-7.3,CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C1(OC(N)=O)CCCCC1
-7.9,Cc1ccc(CN2NN=C(CO)[C@@H]2c2ccc(F)nn2)cc1C
-8.9,Cc1ccc(CN2NN=C(CC3CCCCC3)[C@@H]2c2cncc(C(=O)O)c2)cc1C
-6.0,COC(=O)C1=NNN(c2cccc3cccnc23)[C@H]1c1cccs1
-5.9,Cc1ccc(NC(N)=S)cc1N1NN=C(CN)[C@@H]1C(C)(C)C
-6.1,CC1=NNN(c2cccc3cccnc23)[C@H]1[C@@]1(C)O[C@H](C)[C@@H]1C
-7.5,C[C@H]1C(CC2(C(=O)O)CCC2)=NNN1c1ccc(CO)cc1
-6.3,CCCCOCC[C@H]1C(CN2CCOCC2)=NNN1C1=CC=C2CC=CC=C2N1CC
-5.8,CC1=NNN(c2cc(NC(N)=S)ccc2C)[C@H]1c1cccnc1N
-7.7,CCCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1[C@@H]1C=CC(=O)O1
-8.2,COC(=O)c1cccc([C@H]2C(CO)=NNN2CCCN2NN=C3C=CC=C[C@@H]32)c1
-6.2,OCc1cccc(N2NN=C(CN3CCOCC3)[C@@H]2CO)c1
-6.8,CCN1C2=CC=CCC2=CC=C1N1NN=C(CCCO[C@H]2CCCCO2)[C@@H]1CCO
-7.1,CCOc1ccc(CN2NN=C(COc3cc(C)ccc3C)[C@@H]2CNC)cc1
-5.7,CCC(O)(CC)C1=NNN(c2ccc(F)cc2F)[C@@H]1C(F)(F)F
-7.4,C[C@H](O)C1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1[C@H](C)O
-7.4,COC(=O)[C@H]1CCCCN1CC1=NNN(c2ccc(CO)cc2)[C@H]1C
-6.1,COc1ccc(CNn2cnnc2N2NN=C(c3ccc(C=O)cc3)[C@@H]2c2ccc(F)cc2)cc1
-7.2,C[C@@H]1O[C@H]1[C@H]1C(C(C)(C)C)=NNN1C[C@@H]1COc2ccccc2O1
-6.1,CCC[C@@H](O)[C@H]1C(c2ccccc2)=NNN1C1=CC=C2CC=CC=C2N1C
-7.4,CCC(=O)[C@H](C)CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1C
-7.0,CC(C)(C)OC(=O)NCC1=NNN(c2cccc3ncccc23)[C@@H]1CO
-5.5,CC[C@H]1C(CCOC(C)=O)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-5.7,CCN(CC)CC1=NNN(c2nncn2NCc2ccc(OC)cc2)[C@H]1CN
-6.1,CCOC(=O)C1=NNN(c2cccc(CO)c2)[C@@H]1c1ccc(C)cc1
-5.6,CC[C@](C)(O)C#CC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1[C@](C)(O)CC
-7.3,CCc1ccc(C2=NNN(CC3=C[C@H]4NCN=C4C=C3)[C@H]2C(=O)O)cc1
-8.3,C[C@H]1C(C[C@@H]2NC(=O)NC2=O)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.8,c1ccc(C2=NNN(c3cccc4cccnc34)[C@H]2[C@@H]2CCCNC2)cc1
-7.4,C/C(=C\N)C(=O)[C@H]1C(c2ccccc2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.2,CC#CC1=NNN(c2cccc3ncccc23)[C@H]1C
-7.2,CCOC(=O)[C@@H]1C(C(=O)Nc2ccccc2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-7.8,CC(C)(O)C1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@H]1C1(O)CCCC1
-7.3,C#C[C@@H](O)[C@H]1C(C[C@@H]2COC(CC)(CC)O2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-7.7,C#C[C@](C)(c1ccccc1)N1NN=C(CNn2cnnc2)[C@H]1c1ccccc1
-7.1,C[C@@H](CC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1CN1CCCCC1)OCCC#N
-6.7,C=C[C@@H]1C(/C=C\[C@@H]2C[C@@H]2C=O)=NNN1c1ccc(C(=O)C=O)cc1
-7.4,C[C@@H]1C(CNC(=O)OC(C)(C)C)=NNN1c1nncn1NCc1ccc(F)cc1
-6.9,C#C[C@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1C(=O)CNN
-8.3,OCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1c1cncnc1
-7.3,C[C@@H]1C(CCCOC(=O)c2cccnc2)=NNN1c1ccc(CO)cc1
-7.9,CCOc1ccc(CN2NN=C([C@@H](C)O)[C@@H]2c2ccc(F)cc2)cc1
-6.0,COC(=O)[C@@H]1C(c2ccc(C)nn2)=NNN1c1ccc(C(=O)NN)cc1
-6.7,CCN1C2=CC=CCC2=CC=C1N1NN=C(C(=O)O)[C@H]1c1c(C)cccc1F
-7.8,C[C@@H]1C[C@H]1C1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C1(C)CC1
-6.7,COc1cccc([C@H]2C(c3ccc(C)cn3)=NNN2c2cc(NC(N)=S)ccc2C)c1
-7.9,CN(C)C[C@H]1C(CNC(=O)NC2CCCCC2)=NNN1CC(=O)c1cccc(F)c1
-5.2,C[C@H](C1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@@H]1C1CC1)C1CC1
-7.3,C[C@@H](O)[C@H]1C(c2ccccn2)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-6.9,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2C[C@H](C)[C@@](O)(CC)C[C@@H]2C)[C@H]1C
-5.9,CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1C(C)(C)O
-6.1,CC[C@@](C)(OC(C)=O)[C@H]1C(CN2CCOCC2)=NNN1C1=CC=C2CC=CC=C2N1C
-6.5,Cc1ccncc1[C@@H]1C(CO)=NNN1c1cc(NC(N)=S)ccc1C
-6.1,CC(C)(O)C1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1c1cccs1
-5.9,Cc1ccc(NC(N)=S)cc1N1NN=C(c2ccccc2)[C@@H]1[C@@H]1CCCNC1
-6.2,CCN1C2=CC=CCC2=CC=C1N1NN=C(C)[C@@H]1[C@@H]1O[C@@H](C)[C@@H](C)O1
-6.9,CC[C@@H](O)COCC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1C
-6.0,CCOC(=O)[C@H]1C(c2ccccc2O)=NNN1c1ccc(C(=O)C=O)cc1
-7.3,COCC1=NNN(CC(=O)c2ccc(C)cc2)[C@@H]1c1nccs1
-7.5,Cc1ccc(C2=NNN(Cc3ccc(C)c(C)c3)[C@H]2C(C)(C)O)cc1
-7.3,C=C(C)[C@H]1C(C[C@H](C)O)=NNN1Cc1ccc(C)c(C)c1
-6.9,C#CC1=NNN(c2cccc(CO)c2)[C@H]1c1ccc(C)cc1
-8.2,Cc1ccc(C(=O)CN2NN=C(COC(=O)c3c[nH]cc3C)[C@H]2c2ccccc2)cc1
-7.3,CCOc1ccc(CN2NN=C(C(C)(C)O)[C@@H]2[C@@H](O)c2ccco2)cc1
-7.6,Cc1ccc(CN2NN=C(COC(=O)c3cnn(CC(C)C)c3)[C@@H]2C)cc1C
-6.3,CC1=NNN(c2cc(NC(N)=S)ccc2C)[C@H]1[C@H](C)c1ccccc1O
-8.7,Cc1ccc(CN2NN=C(c3ccccc3)[C@@H]2c2ccc(O)c(C(=O)O)c2)cc1C
-7.7,CCCC1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1C(C)=O
-9.6,C1=CC2=NNN(CCCN3NN=C(CN4NN=C5C=CC=C[C@H]54)[C@H]3c3ccccc3)[C@H]2C=C1
-6.1,CCC1=C([C@H]2C(c3ccccc3)=NNN2c2ccc(F)c([N+](=O)[O-])c2)CCOC1=O
-6.9,CCCC[C@@H]1C(/C=C/COC(C)=O)=NNN1Cc1ccc(C)c(C)c1
-7.7,C#CCN(CC1=NNN(Cc2ccc(C)c(C)c2)[C@H]1C)Cc1nnc(C)o1
-5.2,CC(C)[C@](C)(O)C1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@H]1[C@@](C)(O)C(C)C
-6.9,C=C(C)C1=NNN(c2ccc(CO)cc2)[C@H]1[C@H](C)O
-7.9,O=C(O)C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@@H]1c1c(F)cccc1F
-7.9,C[C@@H]1C(CNC2(C(=O)NCC3CC3)CCCC2)=NNN1c1ccc(CO)cc1
-7.2,C=C(C)[C@@H]1C(CN2CCCC[C@@H]2c2cccnc2)=NNN1CC(=O)c1ccc(C)cc1
-6.6,CN(C)C[C@H]1C(CN2C(=O)c3ccccc3C2=O)=NNN1c1cccc2cccnc12
-7.1,Cc1ccc(C(=O)CN2NN=C(CO)[C@H]2CN(C)Cc2ccccc2)cc1
-6.1,COc1ccccc1C1=NNN(c2cccc3cccnc23)[C@H]1C(=O)O
-7.3,NNC(=O)c1ccc(N2NN=C(c3ccccc3)[C@@H]2[C@@]2(O)Cc3ccccc32)cc1
-8.2,CC1=NNN(Cc2ccc(C)c(C)c2)[C@H]1c1ccc(C)cn1
-6.6,C#C[C@@](C)(c1ccccc1)N1NN=C(CCCC(=O)O)[C@@H]1C
-6.3,CC[C@@H](O)C#CC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1/C=C/CO
-6.7,CCCCCC[C@H]1C(CO)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-6.6,CC(=O)Nc1ccccc1[C@H]1C(CO)=NNN1c1ccc(F)cc1F
-6.8,CN(C)CC1=NNN(CC(=O)c2cccc(F)c2)[C@@H]1[C@]1(C)CCCC(C)(C)O1
-6.2,C[C@H](O)[C@H]1C(C2=CCCCC2)=NNN1c1ccc(CO)cc1
-6.0,C#C[C@](C)(c1ccccc1)N1NN=C(C(=O)OC)[C@@H]1c1cccs1
-7.5,C#C[C@@](C)(c1ccccc1)N1NN=C(CNCc2ccco2)[C@@H]1C
-7.8,CCc1ccc([C@@H](CO)NCC2=NNN(Cc3ccc(C)c(C)c3)[C@@H]2C)cc1
-7.9,OC(C1CC1)(C1CC1)[C@H]1C(c2ccccc2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.9,CCN(CC)CC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1C
-6.3,CCN1C2=CC=CCC2=CC=C1N1NN=C(COS(O)(O)c2ccc(C)cc2)[C@H]1C
-7.8,C[C@@H]1C(CC[C@H](O)[C@@H]2CO2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-7.0,CC(=O)[C@@H](O)[C@H]1C(C)=NNN1CC(=O)c1cccc(F)c1
-7.7,Cc1ccc(C(N)=O)c(NCC2=NNN(CCc3ccc(-c4ncc[nH]4)cc3)[C@H]2C)c1
-5.8,C#CCCC[C@H]1C(CCCCO)=NNN1[C@@](C)(C#C)c1ccccc1
-7.3,C=C(C)C1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1[C@@H]1OC1(C)C
-5.9,CC(C)(C)C1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1c1cn[nH]c1
-6.6,CCOc1ccc(CN2NN=C(C(C)(C)N)[C@H]2[C@H]2CO2)cc1
-7.9,COC(=O)C1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@H]1c1cc(C)cc(C)c1
-8.7,COC(=O)c1ccc([C@@H]2C(c3ccccc3)=NNN2CC(=O)c2ccc(C)cc2)o1
-6.4,CC1=NNN(c2ccc(CO)cc2)[C@H]1[C@]1(O)C=CCCC1
-5.7,CCCN(CC)C[C@H]1C(CO)=NNN1c1ccc(C(=O)C=O)cc1
-8.2,C#C[C@](C)(c1ccccc1)N1NN=C(COC(=O)Nc2cccc(C)c2)[C@@H]1CO
-7.3,CN1CCN(CC2=NNN(C3=CC=C4CC=CC=C4N3C)[C@@H]2c2ccccc2)CC1
-5.7,CC1=NNN(c2cccc3cccnc23)[C@@H]1[C@@H](C)Oc1ccccc1
-7.6,COC[C@@H]1C(CC(=O)N(C)C)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-5.9,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1c1ccccc1CO
-8.1,CCCCCC1=NNN(c2cccc3cccnc23)[C@@H]1c1cccc(=O)c(O)c1
-8.5,COc1ccc([C@H]2C(C(=O)O)=NNN2C[C@@H]2COc3ccccc3O2)cc1C
-8.5,Cc1ccc(C(=O)CN2NN=C(COc3ccccc3)[C@H]2c2ccccc2N)cc1
-5.6,CCCCC1=NNN(c2ccc(F)cc2F)[C@H]1C1(O)CC1
-7.9,OCC1=NNN(c2cccc(CO)c2)[C@@H]1c1cnc(-c2ccccn2)o1
-6.9,O=C1C[C@@H]2C=C([C@@H]3C(c4ccccc4)=NNN3c3cccc4cccnc34)C[C@H](C1)C2
-8.2,NCC1=NNN(C[C@H]2COc3ccccc3O2)[C@@H]1c1ccccc1
-7.1,CCOc1ccc(CN2NN=C(C)[C@@H]2[C@@H](CC(=O)O)c2ccc(O)cc2)cc1
-5.8,C[C@H]1C[C@H]1C1=NNN(c2ccc(CO)cc2)[C@H]1C1(C)CC1
-5.5,CCC[C@@H](O)C1=NNN(C2=CC=C3CC=CC=C3N2CC)[C@H]1[C@H](O)CCC
-6.5,CC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@@H]1c1ccccc1C(=O)O
-7.0,CCC1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1CN(C(=O)O)C(C)(C)C
-7.1,CCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1C1(O)CCCC1
-5.4,CCCC[C@](C)(O)[C@H]1C(C)=NNN1c1nncn1NCc1ccc(OC)cc1
-5.9,C=CC[C@H](O)[C@H]1C(C2CC2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-7.5,C/C=C/C(=O)NCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1CN(C(C)C)C(C)C
-5.5,COC(=O)[C@@H]1C(c2ccc(C#N)cc2)=NNN1c1ccc(F)cc1F
-6.7,C#C[C@@](C)(c1ccccc1)N1NN=C(CO)[C@@H]1c1ccccc1F
-7.3,C[C@H]1C[C@H]1C1=NNN(CC2=C[C@H]3NCN=C3C=C2)[C@H]1C1(C)CC1
-9.0,O=C(NCC1=NNN(C[C@@H]2COc3ccccc3O2)[C@H]1c1ccccc1)c1ccsc1
-7.2,CNC[C@@H]1C(COc2ccc(C)c(C)c2)=NNN1c1ccc(CO)cc1
-5.8,C=C[C@H]1O[C@@H]1[C@H]1C(C(C)(C)C)=NNN1c1cc(NC(N)=S)ccc1C
-6.3,CCN(CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@@H]1C)CC(C)(C)O
-6.1,O/N=C/C1=C([C@H]2C(c3ccccc3)=NNN2c2ccc(F)cc2F)CCC1
-8.2,C[C@H]1C(CNc2ccc([N+](=O)[O-])cc2C#N)=NNN1c1ccc(CO)cc1
-7.5,COC(=O)[C@@H]1C(=O)CC[C@@H]1CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C
-5.8,COc1ccccc1[C@H]1C(CON)=NNN1c1ccc(CO)cc1
-5.8,C=CCC[C@@](C)(O)[C@H]1C(CN2CCOCC2)=NNN1c1cccc2cccnc12
-6.8,C=C[C@@H]1C(/C=C\[C@@H]2C[C@@H]2C=O)=NNN1Cc1ccc(OCC)cc1
-5.8,C[C@@](O)(C1=NNN(c2cccc(CO)c2)[C@@H]1[C@@H](O)c1cccs1)C1CC1
-8.8,OCc1ccc(OCC2=NNN(c3cccc4ncccc34)[C@@H]2c2ccccc2)cc1
-8.0,CCc1ccc([C@@H](CO)NCC2=NNN(C[C@H]3COc4ccccc4O3)[C@@H]2C)cc1
-7.0,CC1(C)CCO[C@](C)([C@H]2C(c3ccccc3)=NNN2c2cccc3ncccc23)O1
-7.9,C[C@H]1C(CN2CCC[C@@H](C(=O)NCC3CC3)C2)=NNN1c1cccc2cccnc12
-6.7,CC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1c1ncccc1O
-7.9,COC(=O)[C@@](O)(c1ccccc1)[C@H]1C(C)=NNN1C[C@H]1COc2ccccc2O1
-7.0,C#Cc1ccc(C2=NNN(c3ccc(CO)cc3)[C@@H]2c2ccc(C(=O)O)cc2)cc1
-8.0,Cc1ccc(CN2NN=C(CN3CCN(C)CC3)[C@@H]2C(C)(C)O)cc1C
-5.7,CC(C)(C)[C@@](C)(O)[C@H]1C(CN2CCCC2)=NNN1c1ccc(CO)cc1
-7.8,CC1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1[C@@H](C)c1ccccc1O
-5.6,COCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@@H]1[C@H]1OC[C@H]1C
-6.8,C=C(C)[C@H]1C(C[C@H](O)CC)=NNN1CC(=O)c1cccc(F)c1
-7.1,CCN1C2=CC=CCC2=CC=C1N1NN=C(c2ccccc2N)[C@@H]1C(=O)c1ccccc1
-6.5,CC1=NNN(c2cccc3ncccc23)[C@H]1[C@]1(O)CCC[C@H]1C
-8.8,C[C@H]1C(COc2ccc(C(=O)O)cc2)=NNN1C[C@@H]1COc2ccccc2O1
-7.7,N#CCCOCC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1c1ccccc1
-8.0,OCCC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1c1cccnc1F
-7.1,C[C@H]1C(CCN2CCN(S(C)(=O)=O)CC2)=NNN1C1=CC=C2CC=CC=C2N1C
-7.1,CCOC(=O)[C@H](N)CC1=NNN(c2ccc(F)cc2F)[C@@H]1C
-6.1,C[C@H](C1=NNN(c2ccc(C(=O)NN)cc2)[C@@H]1C1CC1)C1CC1
-6.3,CNC(=O)OC(C)(C)[C@H]1C(c2cncnc2)=NNN1c1cccc2cccnc12
-6.1,CCCCO/C=C/[C@H]1C(CN2CCOCC2)=NNN1c1cccc2ncccc12
-6.9,CC[C@H](O)CCC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1c1ccccc1
-7.4,CCOCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1C
-6.5,CN(CC1=NNN(c2cccc3cccnc23)[C@H]1c1ccccc1)Cc1ccco1
-6.9,CN(C)C[C@H]1C(CN2C(=O)c3ccccc3C2=O)=NNN1c1ccc(C(=O)NN)cc1
-7.8,COC(=O)[C@@H]1C(CC[C@H]2CCCC2=O)=NNN1C[C@H]1COc2ccccc2O1
-5.6,C#C[C@](C)(c1ccccc1)N1NN=C(C2CC2)[C@@H]1C(=C)C1CC1
-7.9,Cc1ccc(C2=NNN(Cc3ccc(-n4cccn4)cc3)[C@H]2c2ccccn2)cc1
-7.0,C#CCOCOCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1CN1CCCCC1
-5.7,C/C=C/[C@H]1C(CN(C)C)=NNN1c1ccc(F)c([N+](=O)[O-])c1
